clear_fraction,lat_cloud,lon_cloud,.geo_cloud,lat_round,lon_round,lat_loss,lon_loss,loss_fraction,.geo_loss,quadrant
0.30490956,-15.52737968600593,-67.66559877630296,,-15.527,-67.666,-15.52737968600593,-67.66559877630296,0.12456747,,poor_visibility__has_loss
0.28165373,-15.52737968600593,-67.65661562346176,,-15.527,-67.657,-15.52737968600593,-67.65661562346176,0.39413682,,poor_visibility__has_loss
0.16795866,-15.52737968600593,-67.63864931777937,,-15.527,-67.639,-15.52737968600593,-67.63864931777937,0.0,,poor_visibility__no_loss
0.18346253,-15.52737968600593,-67.62966616493817,,-15.527,-67.63,-15.52737968600593,-67.62966616493817,0.0,,poor_visibility__no_loss
0.17829457,-15.52737968600593,-67.62068301209699,,-15.527,-67.621,-15.52737968600593,-67.62068301209699,0.0,,poor_visibility__no_loss
0.1627907,-15.52737968600593,-67.6116998592558,,-15.527,-67.612,-15.52737968600593,-67.6116998592558,0.0,,poor_visibility__no_loss
0.15245478,-15.52737968600593,-67.5937335535734,,-15.527,-67.594,-15.52737968600593,-67.5937335535734,0.0,,poor_visibility__no_loss
0.16020672,-15.52737968600593,-67.57576724789101,,-15.527,-67.576,-15.52737968600593,-67.57576724789101,0.0,,poor_visibility__no_loss
0.2015504,-15.52737968600593,-67.56678409504981,,-15.527,-67.567,-15.52737968600593,-67.56678409504981,0.0,,poor_visibility__no_loss
0.30490956,-15.52737968600593,-67.55780094220862,,-15.527,-67.558,-15.52737968600593,-67.55780094220862,0.0,,poor_visibility__no_loss
0.29715762,-15.52737968600593,-67.53983463652622,,-15.527,-67.54,-15.52737968600593,-67.53983463652622,0.55625,,poor_visibility__has_loss
0.3126615,-15.52737968600593,-67.53085148368503,,-15.527,-67.531,-15.52737968600593,-67.53085148368503,0.36672738,,poor_visibility__has_loss
0.3255814,-15.52737968600593,-67.52186833084383,,-15.527,-67.522,-15.52737968600593,-67.52186833084383,0.104116805,,poor_visibility__has_loss
0.32816538,-15.52737968600593,-67.51288517800265,,-15.527,-67.513,-15.52737968600593,-67.51288517800265,0.12418185,,poor_visibility__has_loss
0.35658914,-15.52737968600593,-67.50390202516145,,-15.527,-67.504,-15.52737968600593,-67.50390202516145,0.056157634,,good_visibility__has_loss
0.32816538,-15.52737968600593,-67.49491887232026,,-15.527,-67.495,-15.52737968600593,-67.49491887232026,0.18767864,,poor_visibility__has_loss
0.3488372,-15.52737968600593,-67.48593571947906,,-15.527,-67.486,-15.52737968600593,-67.48593571947906,0.16563964,,good_visibility__has_loss
0.35917312,-15.52737968600593,-67.47695256663786,,-15.527,-67.477,-15.52737968600593,-67.47695256663786,0.12955855,,good_visibility__has_loss
0.33333334,-15.52737968600593,-67.46796941379667,,-15.527,-67.468,-15.52737968600593,-67.46796941379667,0.054361895,,poor_visibility__has_loss
0.3273196,-15.52737968600593,-67.45898626095547,,-15.527,-67.459,-15.52737968600593,-67.45898626095547,0.25255972,,poor_visibility__has_loss
0.3470437,-15.52737968600593,-67.45000310811427,,-15.527,-67.45,-15.52737968600593,-67.45000310811427,0.15,,good_visibility__has_loss
0.35824743,-15.52737968600593,-67.44101995527308,,-15.527,-67.441,-15.52737968600593,-67.44101995527308,0.12705074,,good_visibility__has_loss
0.35824743,-15.52737968600593,-67.43203680243188,,-15.527,-67.432,-15.52737968600593,-67.43203680243188,0.031442665,,good_visibility__has_loss
0.40616965,-15.52737968600593,-67.42305364959068,,-15.527,-67.423,-15.52737968600593,-67.42305364959068,0.06581353,,good_visibility__has_loss
0.40359896,-15.52737968600593,-67.41407049674949,,-15.527,-67.414,-15.52737968600593,-67.41407049674949,0.051444903,,good_visibility__has_loss
0.3958869,-15.52737968600593,-67.40508734390829,,-15.527,-67.405,-15.52737968600593,-67.40508734390829,0.16346344,,good_visibility__has_loss
0.3007712,-15.52737968600593,-67.39610419106711,,-15.527,-67.396,-15.52737968600593,-67.39610419106711,0.16257408,,poor_visibility__has_loss
0.36246786,-15.52737968600593,-67.38712103822591,,-15.527,-67.387,-15.52737968600593,-67.38712103822591,0.30960265,,good_visibility__has_loss
0.3547558,-15.52737968600593,-67.37813788538472,,-15.527,-67.378,-15.52737968600593,-67.37813788538472,0.33276305,,good_visibility__has_loss
0.311054,-15.52737968600593,-67.36915473254352,,-15.527,-67.369,-15.52737968600593,-67.36915473254352,0.05357143,,poor_visibility__has_loss
0.28534704,-15.52737968600593,-67.36017157970232,,-15.527,-67.36,-15.52737968600593,-67.36017157970232,0.3539326,,poor_visibility__has_loss
0.28020567,-15.52737968600593,-67.35118842686113,,-15.527,-67.351,-15.52737968600593,-67.35118842686113,0.28483084,,poor_visibility__has_loss
0.3084833,-15.52737968600593,-67.34220527401993,,-15.527,-67.342,-15.52737968600593,-67.34220527401993,0.13636364,,poor_visibility__has_loss
0.31362468,-15.52737968600593,-67.33322212117874,,-15.527,-67.333,-15.52737968600593,-67.33322212117874,0.33519554,,poor_visibility__has_loss
0.30591258,-15.52737968600593,-67.32423896833754,,-15.527,-67.324,-15.52737968600593,-67.32423896833754,0.1744186,,poor_visibility__has_loss
0.2673522,-15.52737968600593,-67.31525581549634,,-15.527,-67.315,-15.52737968600593,-67.31525581549634,0.225,,poor_visibility__has_loss
0.27506426,-15.52737968600593,-67.30627266265515,,-15.527,-67.306,-15.52737968600593,-67.30627266265515,0.112033196,,poor_visibility__has_loss
0.2647815,-15.52737968600593,-67.29728950981395,,-15.527,-67.297,-15.52737968600593,-67.29728950981395,0.17627119,,poor_visibility__has_loss
0.2596401,-15.52737968600593,-67.28830635697275,,-15.527,-67.288,-15.52737968600593,-67.28830635697275,0.24141176,,poor_visibility__has_loss
0.25192803,-15.52737968600593,-67.27932320413157,,-15.527,-67.279,-15.52737968600593,-67.27932320413157,0.10894597,,poor_visibility__has_loss
0.27249357,-15.52737968600593,-67.27034005129038,,-15.527,-67.27,-15.52737968600593,-67.27034005129038,0.10306749,,poor_visibility__has_loss
0.29820052,-15.52737968600593,-67.26135689844918,,-15.527,-67.261,-15.52737968600593,-67.26135689844918,0.052554745,,poor_visibility__has_loss
0.28791773,-15.52737968600593,-67.25237374560798,,-15.527,-67.252,-15.52737968600593,-67.25237374560798,0.11330935,,poor_visibility__has_loss
0.31876606,-15.52737968600593,-67.24339059276679,,-15.527,-67.243,-15.52737968600593,-67.24339059276679,0.12464359,,poor_visibility__has_loss
0.31619537,-15.52737968600593,-67.23440743992559,,-15.527,-67.234,-15.52737968600593,-67.23440743992559,0.1072261,,poor_visibility__has_loss
0.29048842,-15.52737968600593,-67.2254242870844,,-15.527,-67.225,-15.52737968600593,-67.2254242870844,0.053515214,,poor_visibility__has_loss
0.27249357,-15.52737968600593,-67.2164411342432,,-15.527,-67.216,-15.52737968600593,-67.2164411342432,0.13975155,,poor_visibility__has_loss
0.27763495,-15.52737968600593,-67.207457981402,,-15.527,-67.207,-15.52737968600593,-67.207457981402,0.58340114,,poor_visibility__has_loss
0.24421594,-15.52737968600593,-67.1984748285608,,-15.527,-67.198,-15.52737968600593,-67.1984748285608,0.81225294,,poor_visibility__has_loss
0.27763495,-15.52737968600593,-67.18949167571961,,-15.527,-67.189,-15.52737968600593,-67.18949167571961,0.75,,poor_visibility__has_loss
0.28020567,-15.52737968600593,-67.18050852287841,,-15.527,-67.181,-15.52737968600593,-67.18050852287841,0.90768236,,poor_visibility__has_loss
0.3033419,-15.536362838847126,-67.74644715187371,,-15.536,-67.746,-15.536362838847126,-67.74644715187371,0.25925925,,poor_visibility__has_loss
0.21243523,-15.536362838847126,-67.73746399903253,,-15.536,-67.737,-15.536362838847126,-67.73746399903253,0.08888889,,poor_visibility__has_loss
0.17875648,-15.536362838847126,-67.72848084619133,,-15.536,-67.728,-15.536362838847126,-67.72848084619133,0.0,,poor_visibility__no_loss
0.15025906,-15.536362838847126,-67.71949769335014,,-15.536,-67.719,-15.536362838847126,-67.71949769335014,0.036734693,,poor_visibility__has_loss
0.19170985,-15.536362838847126,-67.71051454050894,,-15.536,-67.711,-15.536362838847126,-67.71051454050894,0.21242088,,poor_visibility__has_loss
0.34715027,-15.536362838847126,-67.70153138766774,,-15.536,-67.702,-15.536362838847126,-67.70153138766774,0.09904259,,good_visibility__has_loss
0.37046632,-15.536362838847126,-67.69254823482655,,-15.536,-67.693,-15.536362838847126,-67.69254823482655,0.21611527,,good_visibility__has_loss
0.38860103,-15.536362838847126,-67.68356508198535,,-15.536,-67.684,-15.536362838847126,-67.68356508198535,0.16330974,,good_visibility__has_loss
0.37046632,-15.536362838847126,-67.67458192914415,,-15.536,-67.675,-15.536362838847126,-67.67458192914415,0.06936416,,good_visibility__has_loss
0.30569947,-15.536362838847126,-67.66559877630296,,-15.536,-67.666,-15.536362838847126,-67.66559877630296,0.18694885,,poor_visibility__has_loss
0.26943004,-15.536362838847126,-67.65661562346176,,-15.536,-67.657,-15.536362838847126,-67.65661562346176,0.08571429,,poor_visibility__has_loss
0.2253886,-15.536362838847126,-67.64763247062056,,-15.536,-67.648,-15.536362838847126,-67.64763247062056,1.0,,poor_visibility__has_loss
0.18911918,-15.536362838847126,-67.63864931777937,,-15.536,-67.639,-15.536362838847126,-67.63864931777937,0.5,,poor_visibility__has_loss
0.17571059,-15.536362838847126,-67.6116998592558,,-15.536,-67.612,-15.536362838847126,-67.6116998592558,0.0,,poor_visibility__no_loss
0.18087855,-15.536362838847126,-67.6027167064146,,-15.536,-67.603,-15.536362838847126,-67.6027167064146,0.6923077,,poor_visibility__has_loss
0.18087855,-15.536362838847126,-67.5937335535734,,-15.536,-67.594,-15.536362838847126,-67.5937335535734,0.0,,poor_visibility__no_loss
0.17829457,-15.536362838847126,-67.5847504007322,,-15.536,-67.585,-15.536362838847126,-67.5847504007322,0.0,,poor_visibility__no_loss
0.23255815,-15.536362838847126,-67.54881778936742,,-15.536,-67.549,-15.536362838847126,-67.54881778936742,0.0,,poor_visibility__no_loss
0.28165373,-15.536362838847126,-67.53983463652622,,-15.536,-67.54,-15.536362838847126,-67.53983463652622,0.0,,poor_visibility__no_loss
0.2842377,-15.536362838847126,-67.53085148368503,,-15.536,-67.531,-15.536362838847126,-67.53085148368503,0.002484472,,poor_visibility__has_loss
0.30749354,-15.536362838847126,-67.52186833084383,,-15.536,-67.522,-15.536362838847126,-67.52186833084383,0.1459205,,poor_visibility__has_loss
0.31782946,-15.536362838847126,-67.51288517800265,,-15.536,-67.513,-15.536362838847126,-67.51288517800265,0.20689656,,poor_visibility__has_loss
0.3385013,-15.536362838847126,-67.50390202516145,,-15.536,-67.504,-15.536362838847126,-67.50390202516145,0.13782384,,good_visibility__has_loss
0.33074936,-15.536362838847126,-67.49491887232026,,-15.536,-67.495,-15.536362838847126,-67.49491887232026,0.10788519,,poor_visibility__has_loss
0.2997416,-15.536362838847126,-67.48593571947906,,-15.536,-67.486,-15.536362838847126,-67.48593571947906,0.42570794,,poor_visibility__has_loss
0.32041344,-15.536362838847126,-67.47695256663786,,-15.536,-67.477,-15.536362838847126,-67.47695256663786,0.11131471,,poor_visibility__has_loss
0.37209302,-15.536362838847126,-67.46796941379667,,-15.536,-67.468,-15.536362838847126,-67.46796941379667,0.14116517,,good_visibility__has_loss
0.36434108,-15.536362838847126,-67.45898626095547,,-15.536,-67.459,-15.536362838847126,-67.45898626095547,0.10220126,,good_visibility__has_loss
0.34366927,-15.536362838847126,-67.45000310811427,,-15.536,-67.45,-15.536362838847126,-67.45000310811427,0.0881688,,good_visibility__has_loss
0.35400516,-15.536362838847126,-67.44101995527308,,-15.536,-67.441,-15.536362838847126,-67.44101995527308,0.13132851,,good_visibility__has_loss
0.33591732,-15.536362838847126,-67.43203680243188,,-15.536,-67.432,-15.536362838847126,-67.43203680243188,0.1858864,,poor_visibility__has_loss
0.374677,-15.536362838847126,-67.42305364959068,,-15.536,-67.423,-15.536362838847126,-67.42305364959068,0.15695067,,good_visibility__has_loss
0.38501292,-15.536362838847126,-67.41407049674949,,-15.536,-67.414,-15.536362838847126,-67.41407049674949,0.21317157,,good_visibility__has_loss
0.38402063,-15.536362838847126,-67.40508734390829,,-15.536,-67.405,-15.536362838847126,-67.40508734390829,0.08463778,,good_visibility__has_loss
0.37628865,-15.536362838847126,-67.39610419106711,,-15.536,-67.396,-15.536362838847126,-67.39610419106711,0.108552635,,good_visibility__has_loss
0.36503857,-15.536362838847126,-67.38712103822591,,-15.536,-67.387,-15.536362838847126,-67.38712103822591,0.18534341,,good_visibility__has_loss
0.36503857,-15.536362838847126,-67.37813788538472,,-15.536,-67.378,-15.536362838847126,-67.37813788538472,0.4909091,,good_visibility__has_loss
0.35732648,-15.536362838847126,-67.36915473254352,,-15.536,-67.369,-15.536362838847126,-67.36915473254352,0.2802861,,good_visibility__has_loss
0.33933163,-15.536362838847126,-67.36017157970232,,-15.536,-67.36,-15.536362838847126,-67.36017157970232,0.12634672,,good_visibility__has_loss
0.31619537,-15.536362838847126,-67.35118842686113,,-15.536,-67.351,-15.536362838847126,-67.35118842686113,0.11815754,,poor_visibility__has_loss
0.32390746,-15.536362838847126,-67.34220527401993,,-15.536,-67.342,-15.536362838847126,-67.34220527401993,0.3148837,,poor_visibility__has_loss
0.33419022,-15.536362838847126,-67.33322212117874,,-15.536,-67.333,-15.536362838847126,-67.33322212117874,0.21834862,,poor_visibility__has_loss
0.311054,-15.536362838847126,-67.32423896833754,,-15.536,-67.324,-15.536362838847126,-67.32423896833754,0.1265625,,poor_visibility__has_loss
0.3007712,-15.536362838847126,-67.31525581549634,,-15.536,-67.315,-15.536362838847126,-67.31525581549634,0.29870874,,poor_visibility__has_loss
0.311054,-15.536362838847126,-67.30627266265515,,-15.536,-67.306,-15.536362838847126,-67.30627266265515,0.15016685,,poor_visibility__has_loss
0.3084833,-15.536362838847126,-67.29728950981395,,-15.536,-67.297,-15.536362838847126,-67.29728950981395,0.1056,,poor_visibility__has_loss
0.29048842,-15.536362838847126,-67.28830635697275,,-15.536,-67.288,-15.536362838847126,-67.28830635697275,0.16984859,,poor_visibility__has_loss
0.3033419,-15.536362838847126,-67.27932320413157,,-15.536,-67.279,-15.536362838847126,-67.27932320413157,0.43498978,,poor_visibility__has_loss
0.32133675,-15.536362838847126,-67.27034005129038,,-15.536,-67.27,-15.536362838847126,-67.27034005129038,0.16528925,,poor_visibility__has_loss
0.32133675,-15.536362838847126,-67.26135689844918,,-15.536,-67.261,-15.536362838847126,-67.26135689844918,0.13872181,,poor_visibility__has_loss
0.32647815,-15.536362838847126,-67.25237374560798,,-15.536,-67.252,-15.536362838847126,-67.25237374560798,0.08985373,,poor_visibility__has_loss
0.33161953,-15.536362838847126,-67.24339059276679,,-15.536,-67.243,-15.536362838847126,-67.24339059276679,0.039001886,,poor_visibility__has_loss
0.33676094,-15.536362838847126,-67.23440743992559,,-15.536,-67.234,-15.536362838847126,-67.23440743992559,0.557403,,poor_visibility__has_loss
0.32904884,-15.536362838847126,-67.2254242870844,,-15.536,-67.225,-15.536362838847126,-67.2254242870844,0.2921376,,poor_visibility__has_loss
0.31362468,-15.536362838847126,-67.2164411342432,,-15.536,-67.216,-15.536362838847126,-67.2164411342432,0.37560603,,poor_visibility__has_loss
0.2596401,-15.536362838847126,-67.207457981402,,-15.536,-67.207,-15.536362838847126,-67.207457981402,0.602318,,poor_visibility__has_loss
0.2622108,-15.536362838847126,-67.1984748285608,,-15.536,-67.198,-15.536362838847126,-67.1984748285608,0.685471,,poor_visibility__has_loss
0.2622108,-15.536362838847126,-67.18949167571961,,-15.536,-67.189,-15.536362838847126,-67.18949167571961,0.7497382,,poor_visibility__has_loss
0.2673522,-15.536362838847126,-67.18050852287841,,-15.536,-67.181,-15.536362838847126,-67.18050852287841,0.99364215,,poor_visibility__has_loss
0.31619537,-15.54534599168832,-67.74644715187371,,-15.545,-67.746,-15.54534599168832,-67.74644715187371,0.06420233,,poor_visibility__has_loss
0.24484536,-15.54534599168832,-67.73746399903253,,-15.545,-67.737,-15.54534599168832,-67.73746399903253,0.0,,poor_visibility__no_loss
0.2248062,-15.54534599168832,-67.72848084619133,,-15.545,-67.728,-15.54534599168832,-67.72848084619133,0.0,,poor_visibility__no_loss
0.18604651,-15.54534599168832,-67.71949769335014,,-15.545,-67.719,-15.54534599168832,-67.71949769335014,0.0,,poor_visibility__no_loss
0.17054264,-15.54534599168832,-67.71051454050894,,-15.545,-67.711,-15.54534599168832,-67.71051454050894,0.025,,poor_visibility__has_loss
0.30829015,-15.54534599168832,-67.70153138766774,,-15.545,-67.702,-15.54534599168832,-67.70153138766774,0.13753328,,poor_visibility__has_loss
0.373057,-15.54534599168832,-67.69254823482655,,-15.545,-67.693,-15.54534599168832,-67.69254823482655,0.17345971,,good_visibility__has_loss
0.38601035,-15.54534599168832,-67.68356508198535,,-15.545,-67.684,-15.54534599168832,-67.68356508198535,0.012161135,,good_visibility__has_loss
0.37046632,-15.54534599168832,-67.67458192914415,,-15.545,-67.675,-15.54534599168832,-67.67458192914415,0.3765586,,good_visibility__has_loss
0.29792747,-15.54534599168832,-67.66559877630296,,-15.545,-67.666,-15.54534599168832,-67.66559877630296,0.07533235,,poor_visibility__has_loss
0.24611399,-15.54534599168832,-67.65661562346176,,-15.545,-67.657,-15.54534599168832,-67.65661562346176,0.16929133,,poor_visibility__has_loss
0.23056994,-15.54534599168832,-67.64763247062056,,-15.545,-67.648,-15.54534599168832,-67.64763247062056,0.52903223,,poor_visibility__has_loss
0.18911918,-15.54534599168832,-67.63864931777937,,-15.545,-67.639,-15.54534599168832,-67.63864931777937,0.4,,poor_visibility__has_loss
0.16062176,-15.54534599168832,-67.62966616493817,,-15.545,-67.63,-15.54534599168832,-67.62966616493817,0.675,,poor_visibility__has_loss
0.17875648,-15.54534599168832,-67.62068301209699,,-15.545,-67.621,-15.54534599168832,-67.62068301209699,0.64285713,,poor_visibility__has_loss
0.15544042,-15.54534599168832,-67.6116998592558,,-15.545,-67.612,-15.54534599168832,-67.6116998592558,0.0,,poor_visibility__no_loss
0.15544042,-15.54534599168832,-67.6027167064146,,-15.545,-67.603,-15.54534599168832,-67.6027167064146,0.5,,poor_visibility__has_loss
0.22222222,-15.54534599168832,-67.5847504007322,,-15.545,-67.585,-15.54534599168832,-67.5847504007322,0.0,,poor_visibility__no_loss
0.24806201,-15.54534599168832,-67.57576724789101,,-15.545,-67.576,-15.54534599168832,-67.57576724789101,0.54545456,,poor_visibility__has_loss
0.23772609,-15.54534599168832,-67.56678409504981,,-15.545,-67.567,-15.54534599168832,-67.56678409504981,0.0,,poor_visibility__no_loss
0.26098192,-15.54534599168832,-67.53085148368503,,-15.545,-67.531,-15.54534599168832,-67.53085148368503,0.032397408,,poor_visibility__has_loss
0.2868217,-15.54534599168832,-67.52186833084383,,-15.545,-67.522,-15.54534599168832,-67.52186833084383,0.0,,poor_visibility__no_loss
0.34366927,-15.54534599168832,-67.51288517800265,,-15.545,-67.513,-15.54534599168832,-67.51288517800265,0.34042552,,good_visibility__has_loss
0.3255814,-15.54534599168832,-67.50390202516145,,-15.545,-67.504,-15.54534599168832,-67.50390202516145,0.45842218,,poor_visibility__has_loss
0.32816538,-15.54534599168832,-67.49491887232026,,-15.545,-67.495,-15.54534599168832,-67.49491887232026,0.11265306,,poor_visibility__has_loss
0.32816538,-15.54534599168832,-67.48593571947906,,-15.545,-67.486,-15.54534599168832,-67.48593571947906,0.061960783,,poor_visibility__has_loss
0.33333334,-15.54534599168832,-67.47695256663786,,-15.545,-67.477,-15.54534599168832,-67.47695256663786,0.103053436,,poor_visibility__has_loss
0.37726098,-15.54534599168832,-67.46796941379667,,-15.545,-67.468,-15.54534599168832,-67.46796941379667,0.17073171,,good_visibility__has_loss
0.35658914,-15.54534599168832,-67.45898626095547,,-15.545,-67.459,-15.54534599168832,-67.45898626095547,0.04263566,,good_visibility__has_loss
0.30490956,-15.54534599168832,-67.45000310811427,,-15.545,-67.45,-15.54534599168832,-67.45000310811427,0.20644456,,poor_visibility__has_loss
0.30749354,-15.54534599168832,-67.44101995527308,,-15.545,-67.441,-15.54534599168832,-67.44101995527308,0.20451404,,poor_visibility__has_loss
0.35400516,-15.54534599168832,-67.43203680243188,,-15.545,-67.432,-15.54534599168832,-67.43203680243188,0.115466855,,good_visibility__has_loss
0.35917312,-15.54534599168832,-67.42305364959068,,-15.545,-67.423,-15.54534599168832,-67.42305364959068,0.021880064,,good_visibility__has_loss
0.3901809,-15.54534599168832,-67.41407049674949,,-15.545,-67.414,-15.54534599168832,-67.41407049674949,0.17873621,,good_visibility__has_loss
0.39276487,-15.54534599168832,-67.40508734390829,,-15.545,-67.405,-15.54534599168832,-67.40508734390829,0.13651256,,good_visibility__has_loss
0.4005168,-15.54534599168832,-67.39610419106711,,-15.545,-67.396,-15.54534599168832,-67.39610419106711,0.1414226,,good_visibility__has_loss
0.3901809,-15.54534599168832,-67.38712103822591,,-15.545,-67.387,-15.54534599168832,-67.38712103822591,0.055925433,,good_visibility__has_loss
0.3875969,-15.54534599168832,-67.37813788538472,,-15.545,-67.378,-15.54534599168832,-67.37813788538472,0.31737453,,good_visibility__has_loss
0.33591732,-15.54534599168832,-67.36915473254352,,-15.545,-67.369,-15.54534599168832,-67.36915473254352,0.2064149,,poor_visibility__has_loss
0.36950904,-15.54534599168832,-67.36017157970232,,-15.545,-67.36,-15.54534599168832,-67.36017157970232,0.1576067,,good_visibility__has_loss
0.34020618,-15.54534599168832,-67.35118842686113,,-15.545,-67.351,-15.54534599168832,-67.35118842686113,0.20930232,,good_visibility__has_loss
0.3427835,-15.54534599168832,-67.34220527401993,,-15.545,-67.342,-15.54534599168832,-67.34220527401993,0.37830546,,good_visibility__has_loss
0.36503857,-15.54534599168832,-67.33322212117874,,-15.545,-67.333,-15.54534599168832,-67.33322212117874,0.35064122,,good_visibility__has_loss
0.36246786,-15.54534599168832,-67.32423896833754,,-15.545,-67.324,-15.54534599168832,-67.32423896833754,0.229576,,good_visibility__has_loss
0.3521851,-15.54534599168832,-67.31525581549634,,-15.545,-67.315,-15.54534599168832,-67.31525581549634,0.16048862,,good_visibility__has_loss
0.3547558,-15.54534599168832,-67.30627266265515,,-15.545,-67.306,-15.54534599168832,-67.30627266265515,0.17397454,,good_visibility__has_loss
0.3470437,-15.54534599168832,-67.29728950981395,,-15.545,-67.297,-15.54534599168832,-67.29728950981395,0.26689976,,good_visibility__has_loss
0.36503857,-15.54534599168832,-67.28830635697275,,-15.545,-67.288,-15.54534599168832,-67.28830635697275,0.1097561,,good_visibility__has_loss
0.3933162,-15.54534599168832,-67.27932320413157,,-15.545,-67.279,-15.54534599168832,-67.27932320413157,0.095454544,,good_visibility__has_loss
0.37017995,-15.54534599168832,-67.27034005129038,,-15.545,-67.27,-15.54534599168832,-67.27034005129038,0.18510158,,good_visibility__has_loss
0.37275064,-15.54534599168832,-67.26135689844918,,-15.545,-67.261,-15.54534599168832,-67.26135689844918,0.2953451,,good_visibility__has_loss
0.35989717,-15.54534599168832,-67.25237374560798,,-15.545,-67.252,-15.54534599168832,-67.25237374560798,0.58387095,,good_visibility__has_loss
0.36503857,-15.54534599168832,-67.24339059276679,,-15.545,-67.243,-15.54534599168832,-67.24339059276679,0.3996076,,good_visibility__has_loss
0.36503857,-15.54534599168832,-67.23440743992559,,-15.545,-67.234,-15.54534599168832,-67.23440743992559,0.25,,good_visibility__has_loss
0.37017995,-15.54534599168832,-67.2254242870844,,-15.545,-67.225,-15.54534599168832,-67.2254242870844,0.34287286,,good_visibility__has_loss
0.37275064,-15.54534599168832,-67.2164411342432,,-15.545,-67.216,-15.54534599168832,-67.2164411342432,0.084637836,,good_visibility__has_loss
0.33933163,-15.54534599168832,-67.207457981402,,-15.545,-67.207,-15.54534599168832,-67.207457981402,0.35733175,,good_visibility__has_loss
0.31619537,-15.54534599168832,-67.1984748285608,,-15.545,-67.198,-15.54534599168832,-67.1984748285608,0.14900468,,poor_visibility__has_loss
0.28791773,-15.54534599168832,-67.18949167571961,,-15.545,-67.189,-15.54534599168832,-67.18949167571961,0.592233,,poor_visibility__has_loss
0.27763495,-15.54534599168832,-67.18050852287841,,-15.545,-67.181,-15.54534599168832,-67.18050852287841,0.028790787,,poor_visibility__has_loss
0.32142857,-15.554329144529516,-67.74644715187371,,-15.554,-67.746,-15.554329144529516,-67.74644715187371,0.34397164,,poor_visibility__has_loss
0.2685422,-15.554329144529516,-67.73746399903253,,-15.554,-67.737,-15.554329144529516,-67.73746399903253,0.053240743,,poor_visibility__has_loss
0.24808185,-15.554329144529516,-67.72848084619133,,-15.554,-67.728,-15.554329144529516,-67.72848084619133,0.093457945,,poor_visibility__has_loss
0.20204604,-15.554329144529516,-67.71949769335014,,-15.554,-67.719,-15.554329144529516,-67.71949769335014,0.17114094,,poor_visibility__has_loss
0.16666667,-15.554329144529516,-67.71051454050894,,-15.554,-67.711,-15.554329144529516,-67.71051454050894,0.016666668,,poor_visibility__has_loss
0.27763495,-15.554329144529516,-67.70153138766774,,-15.554,-67.702,-15.554329144529516,-67.70153138766774,0.23011665,,poor_visibility__has_loss
0.33161953,-15.554329144529516,-67.69254823482655,,-15.554,-67.693,-15.554329144529516,-67.69254823482655,0.0,,poor_visibility__no_loss
0.39175257,-15.554329144529516,-67.68356508198535,,-15.554,-67.684,-15.554329144529516,-67.68356508198535,0.17045455,,good_visibility__has_loss
0.38917527,-15.554329144529516,-67.67458192914415,,-15.554,-67.675,-15.554329144529516,-67.67458192914415,0.23431735,,good_visibility__has_loss
0.34625322,-15.554329144529516,-67.66559877630296,,-15.554,-67.666,-15.554329144529516,-67.66559877630296,0.044757035,,good_visibility__has_loss
0.33333334,-15.554329144529516,-67.65661562346176,,-15.554,-67.657,-15.554329144529516,-67.65661562346176,0.059059057,,poor_visibility__has_loss
0.2642487,-15.554329144529516,-67.64763247062056,,-15.554,-67.648,-15.554329144529516,-67.64763247062056,0.15273312,,poor_visibility__has_loss
0.24611399,-15.554329144529516,-67.63864931777937,,-15.554,-67.639,-15.554329144529516,-67.63864931777937,0.043715846,,poor_visibility__has_loss
0.23316061,-15.554329144529516,-67.62966616493817,,-15.554,-67.63,-15.554329144529516,-67.62966616493817,0.4509804,,poor_visibility__has_loss
0.19689119,-15.554329144529516,-67.62068301209699,,-15.554,-67.621,-15.554329144529516,-67.62068301209699,0.0,,poor_visibility__no_loss
0.1761658,-15.554329144529516,-67.6116998592558,,-15.554,-67.612,-15.554329144529516,-67.6116998592558,0.0,,poor_visibility__no_loss
0.18134715,-15.554329144529516,-67.6027167064146,,-15.554,-67.603,-15.554329144529516,-67.6027167064146,0.75,,poor_visibility__has_loss
0.18134715,-15.554329144529516,-67.5937335535734,,-15.554,-67.594,-15.554329144529516,-67.5937335535734,0.0,,poor_visibility__no_loss
0.2253886,-15.554329144529516,-67.5847504007322,,-15.554,-67.585,-15.554329144529516,-67.5847504007322,0.0,,poor_visibility__no_loss
0.19430052,-15.554329144529516,-67.56678409504981,,-15.554,-67.567,-15.554329144529516,-67.56678409504981,0.0,,poor_visibility__no_loss
0.15544042,-15.554329144529516,-67.55780094220862,,-15.554,-67.558,-15.554329144529516,-67.55780094220862,0.0,,poor_visibility__no_loss
0.17875648,-15.554329144529516,-67.54881778936742,,-15.554,-67.549,-15.554329144529516,-67.54881778936742,0.0,,poor_visibility__no_loss
0.25581396,-15.554329144529516,-67.53085148368503,,-15.554,-67.531,-15.554329144529516,-67.53085148368503,0.0,,poor_visibility__no_loss
0.27906978,-15.554329144529516,-67.52186833084383,,-15.554,-67.522,-15.554329144529516,-67.52186833084383,0.0,,poor_visibility__no_loss
0.33074936,-15.554329144529516,-67.51288517800265,,-15.554,-67.513,-15.554329144529516,-67.51288517800265,0.056577086,,poor_visibility__has_loss
