lat,lon,loss_fraction,.geo
-14.673980166092385,-68.64476243599324,0.0,
-14.673980166092385,-68.63577928315205,0.0,
-14.673980166092385,-68.60882982462846,1.0,
-14.673980166092385,-68.59086351894607,0.0,
-14.673980166092385,-68.58188036610487,0.0,
-14.673980166092385,-68.55493090758128,0.9220374,
-14.673980166092385,-68.5459477547401,0.8978166,
-14.673980166092385,-68.5369646018989,0.9375,
-14.673980166092385,-68.5279814490577,0.39112905,
-14.673980166092385,-68.51899829621651,0.5138889,
-14.673980166092385,-68.51001514337531,0.22222222,
-14.673980166092385,-68.50103199053412,0.13488372,
-14.673980166092385,-68.49204883769292,0.0,
-14.673980166092385,-68.48306568485172,0.0,
-14.673980166092385,-68.46509937916933,0.0,
-14.673980166092385,-68.45611622632813,0.0,
-14.673980166092385,-68.44713307348694,0.15126051,
-14.673980166092385,-68.43814992064574,0.42957747,
-14.673980166092385,-68.42916676780456,0.41322315,
-14.673980166092385,-68.42018361496336,0.06097561,
-14.673980166092385,-68.41120046212217,0.0,
-14.673980166092385,-68.40221730928097,0.0,
-14.673980166092385,-68.39323415643977,0.28846154,
-14.673980166092385,-68.38425100359858,0.46130952,
-14.673980166092385,-68.37526785075738,0.38116592,
-14.673980166092385,-68.36628469791619,0.0,
-14.673980166092385,-68.35730154507499,0.8378378,
-14.673980166092385,-68.3483183922338,0.37931034,
-14.673980166092385,-68.3303520865514,0.0,
-14.68296331893358,-68.8962907155467,0.0,
-14.68296331893358,-68.88730756270552,0.0,
-14.68296331893358,-68.87832440986432,0.0,
-14.68296331893358,-68.86934125702312,0.0,
-14.68296331893358,-68.86035810418193,0.0,
-14.68296331893358,-68.85137495134073,0.0,
-14.68296331893358,-68.84239179849953,0.0,
-14.68296331893358,-68.83340864565834,0.0,
-14.68296331893358,-68.78849288145236,0.0,
-14.68296331893358,-68.77950972861116,0.0,
-14.68296331893358,-68.77052657576998,1.0,
-14.68296331893358,-68.76154342292878,0.8659612,
-14.68296331893358,-68.75256027008759,0.94725275,
-14.68296331893358,-68.74357711724639,0.98037934,
-14.68296331893358,-68.73459396440519,0.9832921,
-14.68296331893358,-68.68069504735801,1.0,
-14.68296331893358,-68.67171189451682,0.6779661,
-14.68296331893358,-68.66272874167562,0.0,
-14.68296331893358,-68.65374558883444,0.0,
-14.68296331893358,-68.63577928315205,0.0,
-14.68296331893358,-68.59984667178726,0.0,
-14.68296331893358,-68.58188036610487,0.0,
-14.68296331893358,-68.57289721326367,0.99044585,
-14.68296331893358,-68.56391406042248,0.5376439,
-14.68296331893358,-68.55493090758128,0.59149176,
-14.68296331893358,-68.5459477547401,0.17113402,
-14.68296331893358,-68.5369646018989,0.13793103,
-14.68296331893358,-68.5279814490577,0.48,
-14.68296331893358,-68.51899829621651,0.35728157,
-14.68296331893358,-68.51001514337531,0.1075,
-14.68296331893358,-68.50103199053412,0.21355931,
-14.68296331893358,-68.49204883769292,0.08467742,
-14.68296331893358,-68.48306568485172,0.0,
-14.68296331893358,-68.47408253201053,0.0,
-14.68296331893358,-68.46509937916933,0.0,
-14.68296331893358,-68.45611622632813,0.0,
-14.68296331893358,-68.44713307348694,0.29433963,
-14.68296331893358,-68.43814992064574,0.22167487,
-14.68296331893358,-68.42916676780456,0.2647059,
-14.68296331893358,-68.42018361496336,0.12871288,
-14.68296331893358,-68.41120046212217,0.0625,
-14.68296331893358,-68.40221730928097,0.08108108,
-14.68296331893358,-68.39323415643977,0.23529412,
-14.68296331893358,-68.38425100359858,0.041666668,
-14.68296331893358,-68.37526785075738,0.2857143,
-14.68296331893358,-68.36628469791619,0.1724138,
-14.68296331893358,-68.35730154507499,0.53846157,
-14.68296331893358,-68.3483183922338,0.44329897,
-14.68296331893358,-68.3393352393926,0.0,
-14.68296331893358,-68.3303520865514,0.0,
-14.691946471774775,-68.8962907155467,0.0,
-14.691946471774775,-68.88730756270552,0.0,
-14.691946471774775,-68.87832440986432,0.0,
-14.691946471774775,-68.86934125702312,0.0,
-14.691946471774775,-68.86035810418193,0.0,
-14.691946471774775,-68.85137495134073,0.0,
-14.691946471774775,-68.84239179849953,0.03557312,
-14.691946471774775,-68.83340864565834,0.0,
-14.691946471774775,-68.82442549281714,0.0,
-14.691946471774775,-68.81544233997595,0.0,
-14.691946471774775,-68.80645918713475,0.0,
-14.691946471774775,-68.78849288145236,0.10714286,
-14.691946471774775,-68.77052657576998,0.68085104,
-14.691946471774775,-68.76154342292878,0.81395346,
-14.691946471774775,-68.75256027008759,1.0,
-14.691946471774775,-68.74357711724639,1.0,
-14.691946471774775,-68.725610811564,1.0,
-14.691946471774775,-68.7166276587228,1.0,
-14.691946471774775,-68.7076445058816,1.0,
-14.691946471774775,-68.69866135304041,1.0,
-14.691946471774775,-68.68069504735801,0.0,
-14.691946471774775,-68.64476243599324,0.0,
-14.691946471774775,-68.63577928315205,0.22222222,
-14.691946471774775,-68.62679613031085,0.0,
-14.691946471774775,-68.61781297746965,0.0,
-14.691946471774775,-68.59984667178726,0.0,
-14.691946471774775,-68.59086351894607,0.0,
-14.691946471774775,-68.57289721326367,0.9795501,
-14.691946471774775,-68.56391406042248,0.15447155,
-14.691946471774775,-68.55493090758128,0.10940077,
-14.691946471774775,-68.5459477547401,0.12215909,
-14.691946471774775,-68.5369646018989,0.027272727,
-14.691946471774775,-68.5279814490577,0.75789475,
-14.691946471774775,-68.51899829621651,0.13823164,
-14.691946471774775,-68.51001514337531,0.0,
-14.691946471774775,-68.50103199053412,0.0,
-14.691946471774775,-68.49204883769292,0.03448276,
-14.691946471774775,-68.48306568485172,0.0,
-14.691946471774775,-68.47408253201053,0.0,
-14.691946471774775,-68.46509937916933,0.0,
-14.691946471774775,-68.45611622632813,0.0952381,
-14.691946471774775,-68.44713307348694,0.05,
-14.691946471774775,-68.43814992064574,0.12828948,
-14.691946471774775,-68.42916676780456,0.68333334,
-14.691946471774775,-68.42018361496336,0.25,
-14.691946471774775,-68.41120046212217,0.0,
-14.691946471774775,-68.40221730928097,1.0,
-14.691946471774775,-68.39323415643977,0.3,
-14.691946471774775,-68.38425100359858,0.6885246,
-14.691946471774775,-68.37526785075738,0.76,
-14.691946471774775,-68.36628469791619,0.17571059,
-14.691946471774775,-68.35730154507499,0.66225165,
-14.691946471774775,-68.3393352393926,0.0,
-14.70092962461597,-68.8962907155467,0.0,
-14.70092962461597,-68.86934125702312,0.0,
-14.70092962461597,-68.86035810418193,0.0,
-14.70092962461597,-68.85137495134073,0.07377049,
-14.70092962461597,-68.84239179849953,0.0,
-14.70092962461597,-68.83340864565834,0.0,
-14.70092962461597,-68.80645918713475,0.0,
-14.70092962461597,-68.79747603429355,0.0,
-14.70092962461597,-68.76154342292878,1.0,
-14.70092962461597,-68.75256027008759,1.0,
-14.70092962461597,-68.7166276587228,0.9423077,
-14.70092962461597,-68.7076445058816,0.0,
-14.70092962461597,-68.68069504735801,0.85714287,
-14.70092962461597,-68.64476243599324,0.0,
-14.70092962461597,-68.63577928315205,0.0,
-14.70092962461597,-68.59984667178726,0.0,
-14.70092962461597,-68.58188036610487,0.0,
-14.70092962461597,-68.57289721326367,0.0,
-14.70092962461597,-68.56391406042248,0.46153846,
-14.70092962461597,-68.55493090758128,0.15351729,
-14.70092962461597,-68.5459477547401,0.13469279,
-14.70092962461597,-68.5369646018989,0.3759124,
-14.70092962461597,-68.5279814490577,0.53541076,
-14.70092962461597,-68.51899829621651,0.8455814,
-14.70092962461597,-68.51001514337531,0.15,
-14.70092962461597,-68.50103199053412,0.24180327,
-14.70092962461597,-68.49204883769292,0.08372093,
-14.70092962461597,-68.48306568485172,0.0,
-14.70092962461597,-68.47408253201053,0.0,
-14.70092962461597,-68.46509937916933,0.0,
-14.70092962461597,-68.45611622632813,0.0,
-14.70092962461597,-68.44713307348694,0.0,
-14.70092962461597,-68.43814992064574,0.0,
-14.70092962461597,-68.42916676780456,0.0,
-14.70092962461597,-68.42018361496336,0.0,
-14.70092962461597,-68.39323415643977,0.083333336,
-14.70092962461597,-68.38425100359858,0.7718447,
-14.70092962461597,-68.37526785075738,0.0,
-14.70092962461597,-68.36628469791619,0.8333333,
-14.70092962461597,-68.35730154507499,0.67151165,
-14.709912777457165,-68.8962907155467,0.2,
-14.709912777457165,-68.88730756270552,0.0,
-14.709912777457165,-68.87832440986432,0.0,
-14.709912777457165,-68.85137495134073,0.0,
-14.709912777457165,-68.80645918713475,0.0,
-14.709912777457165,-68.79747603429355,0.0,
-14.709912777457165,-68.77052657576998,0.0,
-14.709912777457165,-68.75256027008759,1.0,
-14.709912777457165,-68.74357711724639,0.9315069,
-14.709912777457165,-68.73459396440519,1.0,
-14.709912777457165,-68.7076445058816,0.0,
-14.709912777457165,-68.69866135304041,0.0,
-14.709912777457165,-68.68967820019921,0.0,
-14.709912777457165,-68.66272874167562,0.0,
-14.709912777457165,-68.64476243599324,0.0,
-14.709912777457165,-68.63577928315205,0.0,
-14.709912777457165,-68.62679613031085,0.0,
-14.709912777457165,-68.58188036610487,0.0,
-14.709912777457165,-68.56391406042248,0.0,
-14.709912777457165,-68.55493090758128,0.01734104,
-14.709912777457165,-68.5459477547401,0.11308768,
-14.709912777457165,-68.5369646018989,0.17197452,
-14.709912777457165,-68.5279814490577,0.22922252,
-14.709912777457165,-68.51899829621651,0.9414634,
-14.709912777457165,-68.51001514337531,0.75124377,
-14.709912777457165,-68.50103199053412,0.125,
-14.709912777457165,-68.49204883769292,0.037037037,
-14.709912777457165,-68.48306568485172,0.14851485,
-14.709912777457165,-68.47408253201053,0.15151516,
-14.709912777457165,-68.46509937916933,0.0,
-14.709912777457165,-68.44713307348694,0.0,
-14.709912777457165,-68.43814992064574,0.0,
-14.709912777457165,-68.42018361496336,0.0,
-14.709912777457165,-68.41120046212217,0.4,
-14.709912777457165,-68.39323415643977,0.125,
-14.709912777457165,-68.38425100359858,0.039473683,
-14.709912777457165,-68.37526785075738,0.3617021,
-14.709912777457165,-68.36628469791619,0.46601942,
-14.709912777457165,-68.35730154507499,0.31111112,
-14.709912777457165,-68.3483183922338,0.5762712,
-14.709912777457165,-68.3393352393926,0.0,
-14.71889593029836,-68.8962907155467,0.0,
-14.71889593029836,-68.88730756270552,0.0,
-14.71889593029836,-68.87832440986432,0.0,
-14.71889593029836,-68.86934125702312,0.0,
-14.71889593029836,-68.86035810418193,0.25,
-14.71889593029836,-68.85137495134073,0.0,
-14.71889593029836,-68.83340864565834,0.0,
-14.71889593029836,-68.80645918713475,0.0,
-14.71889593029836,-68.78849288145236,0.0,
-14.71889593029836,-68.77950972861116,0.25,
-14.71889593029836,-68.75256027008759,0.8333333,
-14.71889593029836,-68.74357711724639,0.1875,
-14.71889593029836,-68.73459396440519,0.8214286,
-14.71889593029836,-68.69866135304041,0.0,
-14.71889593029836,-68.68967820019921,1.0,
-14.71889593029836,-68.67171189451682,0.0,
-14.71889593029836,-68.66272874167562,0.0,
-14.71889593029836,-68.65374558883444,0.0,
-14.71889593029836,-68.63577928315205,0.0,
-14.71889593029836,-68.62679613031085,0.0,
-14.71889593029836,-68.57289721326367,0.6290868,
-14.71889593029836,-68.56391406042248,0.3445946,
-14.71889593029836,-68.55493090758128,0.0,
-14.71889593029836,-68.5459477547401,0.09078212,
-14.71889593029836,-68.5369646018989,0.06711409,
-14.71889593029836,-68.5279814490577,0.3331758,
-14.71889593029836,-68.51899829621651,0.5658153,
-14.71889593029836,-68.51001514337531,0.30952382,
-14.71889593029836,-68.50103199053412,0.39240506,
-14.71889593029836,-68.49204883769292,0.0,
-14.71889593029836,-68.48306568485172,0.18,
-14.71889593029836,-68.47408253201053,0.35,
-14.71889593029836,-68.46509937916933,0.71428573,
-14.71889593029836,-68.45611622632813,0.0,
-14.71889593029836,-68.43814992064574,0.0,
-14.71889593029836,-68.42916676780456,0.42857143,
-14.71889593029836,-68.42018361496336,0.0,
-14.71889593029836,-68.41120046212217,0.36923078,
-14.71889593029836,-68.38425100359858,0.0,
-14.71889593029836,-68.37526785075738,0.31764707,
-14.71889593029836,-68.36628469791619,0.5483029,
-14.71889593029836,-68.35730154507499,0.43362832,
-14.71889593029836,-68.3483183922338,0.62990195,
-14.71889593029836,-68.3393352393926,0.2,
-14.71889593029836,-68.3303520865514,0.0,
-14.727879083139555,-68.8962907155467,0.0,
-14.727879083139555,-68.88730756270552,0.0,
-14.727879083139555,-68.87832440986432,0.0,
-14.727879083139555,-68.86035810418193,0.0,
-14.727879083139555,-68.84239179849953,0.0,
-14.727879083139555,-68.83340864565834,0.0,
-14.727879083139555,-68.75256027008759,0.0,
-14.727879083139555,-68.74357711724639,0.0,
-14.727879083139555,-68.73459396440519,0.54964536,
-14.727879083139555,-68.725610811564,1.0,
-14.727879083139555,-68.63577928315205,0.0,
-14.727879083139555,-68.62679613031085,1.0,
-14.727879083139555,-68.59984667178726,1.0,
-14.727879083139555,-68.57289721326367,0.7128713,
-14.727879083139555,-68.56391406042248,0.33511493,
-14.727879083139555,-68.55493090758128,0.1368715,
-14.727879083139555,-68.5459477547401,0.10224439,
-14.727879083139555,-68.5369646018989,0.120430104,
-14.727879083139555,-68.5279814490577,0.39642859,
-14.727879083139555,-68.51899829621651,0.15849057,
-14.727879083139555,-68.51001514337531,0.5625,
-14.727879083139555,-68.50103199053412,0.175,
-14.727879083139555,-68.49204883769292,0.24064171,
-14.727879083139555,-68.48306568485172,0.53846157,
-14.727879083139555,-68.47408253201053,0.38297874,
-14.727879083139555,-68.46509937916933,0.067669176,
-14.727879083139555,-68.45611622632813,0.0,
-14.727879083139555,-68.44713307348694,0.0,
-14.727879083139555,-68.43814992064574,0.0,
-14.727879083139555,-68.42018361496336,0.0,
-14.727879083139555,-68.38425100359858,0.0,
-14.727879083139555,-68.37526785075738,0.12328767,
-14.727879083139555,-68.36628469791619,0.15483871,
-14.727879083139555,-68.35730154507499,0.8051948,
-14.727879083139555,-68.3483183922338,0.3108108,
-14.727879083139555,-68.3393352393926,0.6827586,
-14.73686223598075,-68.88730756270552,0.0,
-14.73686223598075,-68.87832440986432,0.0,
-14.73686223598075,-68.84239179849953,0.0,
-14.73686223598075,-68.83340864565834,0.0,
-14.73686223598075,-68.82442549281714,0.0,
-14.73686223598075,-68.81544233997595,0.0,
-14.73686223598075,-68.78849288145236,0.0,
-14.73686223598075,-68.77950972861116,0.0,
-14.73686223598075,-68.76154342292878,0.0,
-14.73686223598075,-68.75256027008759,0.0,
-14.73686223598075,-68.74357711724639,0.0,
-14.73686223598075,-68.73459396440519,0.0,
-14.73686223598075,-68.7166276587228,0.8,
-14.73686223598075,-68.68069504735801,0.65384614,
-14.73686223598075,-68.67171189451682,1.0,
-14.73686223598075,-68.66272874167562,0.9153226,
-14.73686223598075,-68.65374558883444,0.9404762,
-14.73686223598075,-68.64476243599324,1.0,
-14.73686223598075,-68.63577928315205,1.0,
-14.73686223598075,-68.60882982462846,0.0,
-14.73686223598075,-68.59086351894607,0.0,
-14.73686223598075,-68.58188036610487,1.0,
-14.73686223598075,-68.57289721326367,0.6603774,
-14.73686223598075,-68.56391406042248,0.19161677,
-14.73686223598075,-68.55493090758128,0.23870221,
-14.73686223598075,-68.5459477547401,0.2392638,
-14.73686223598075,-68.5369646018989,0.3545611,
-14.73686223598075,-68.5279814490577,0.46712804,
-14.73686223598075,-68.51899829621651,0.0967118,
-14.73686223598075,-68.51001514337531,0.19408503,
-14.73686223598075,-68.50103199053412,0.0,
-14.73686223598075,-68.49204883769292,0.19787234,
-14.73686223598075,-68.48306568485172,0.12017167,
-14.73686223598075,-68.47408253201053,0.18421052,
-14.73686223598075,-68.46509937916933,0.12040134,
-14.73686223598075,-68.45611622632813,0.0,
-14.73686223598075,-68.44713307348694,0.5272727,
-14.73686223598075,-68.43814992064574,0.0,
-14.73686223598075,-68.42018361496336,0.51724136,
-14.73686223598075,-68.41120046212217,0.0,
-14.73686223598075,-68.37526785075738,0.0,
-14.73686223598075,-68.36628469791619,0.60795456,
-14.73686223598075,-68.35730154507499,0.77729255,
-14.73686223598075,-68.3483183922338,0.47280335,
-14.73686223598075,-68.3393352393926,0.14285715,
-14.73686223598075,-68.3303520865514,0.6785714,
-14.745845388821946,-68.88730756270552,0.0,
-14.745845388821946,-68.86035810418193,0.0,
-14.745845388821946,-68.83340864565834,0.0,
-14.745845388821946,-68.82442549281714,0.0,
-14.745845388821946,-68.81544233997595,0.0,
-14.745845388821946,-68.80645918713475,0.0,
-14.745845388821946,-68.77950972861116,0.0,
-14.745845388821946,-68.76154342292878,0.0,
-14.745845388821946,-68.74357711724639,0.0,
-14.745845388821946,-68.73459396440519,0.08794788,
-14.745845388821946,-68.7166276587228,0.0,
-14.745845388821946,-68.7076445058816,0.9655172,
-14.745845388821946,-68.69866135304041,1.0,
-14.745845388821946,-68.68967820019921,1.0,
-14.745845388821946,-68.68069504735801,1.0,
-14.745845388821946,-68.66272874167562,0.0,
-14.745845388821946,-68.64476243599324,1.0,
-14.745845388821946,-68.63577928315205,1.0,
-14.745845388821946,-68.62679613031085,1.0,
-14.745845388821946,-68.61781297746965,1.0,
-14.745845388821946,-68.60882982462846,0.8532609,
-14.745845388821946,-68.59984667178726,0.7619048,
-14.745845388821946,-68.59086351894607,0.71428573,
-14.745845388821946,-68.58188036610487,0.49825785,
-14.745845388821946,-68.57289721326367,0.32462543,
-14.745845388821946,-68.56391406042248,0.21160409,
-14.745845388821946,-68.55493090758128,0.097363085,
-14.745845388821946,-68.5459477547401,0.16776557,
-14.745845388821946,-68.5369646018989,0.18678816,
-14.745845388821946,-68.5279814490577,0.3234568,
-14.745845388821946,-68.51899829621651,0.17969821,
-14.745845388821946,-68.51001514337531,0.23502722,
-14.745845388821946,-68.50103199053412,0.3080357,
-14.745845388821946,-68.49204883769292,0.37917486,
-14.745845388821946,-68.48306568485172,0.20487106,
-14.745845388821946,-68.47408253201053,0.38869435,
-14.745845388821946,-68.46509937916933,0.06948229,
-14.745845388821946,-68.45611622632813,0.0,
-14.745845388821946,-68.44713307348694,0.40298507,
-14.745845388821946,-68.43814992064574,0.37630662,
-14.745845388821946,-68.42018361496336,0.050847456,
-14.745845388821946,-68.41120046212217,0.2893401,
-14.745845388821946,-68.36628469791619,0.46218488,
-14.745845388821946,-68.35730154507499,0.6888889,
-14.745845388821946,-68.3483183922338,0.2857143,
-14.745845388821946,-68.3393352393926,0.045454547,
-14.745845388821946,-68.3303520865514,0.5694444,
-14.75482854166314,-68.81544233997595,0.0,
-14.75482854166314,-68.80645918713475,0.0,
-14.75482854166314,-68.79747603429355,0.0,
-14.75482854166314,-68.78849288145236,0.0,
-14.75482854166314,-68.77950972861116,0.05357143,
-14.75482854166314,-68.76154342292878,0.0,
-14.75482854166314,-68.75256027008759,0.0,
-14.75482854166314,-68.74357711724639,0.0,
-14.75482854166314,-68.73459396440519,0.84599155,
-14.75482854166314,-68.725610811564,1.0,
-14.75482854166314,-68.7076445058816,1.0,
-14.75482854166314,-68.69866135304041,1.0,
-14.75482854166314,-68.68967820019921,1.0,
-14.75482854166314,-68.62679613031085,0.0,
-14.75482854166314,-68.60882982462846,0.0,
-14.75482854166314,-68.59984667178726,0.0,
-14.75482854166314,-68.59086351894607,0.0,
-14.75482854166314,-68.58188036610487,1.0,
-14.75482854166314,-68.57289721326367,0.8476011,
-14.75482854166314,-68.56391406042248,0.125,
-14.75482854166314,-68.55493090758128,0.0,
-14.75482854166314,-68.5459477547401,0.09324009,
-14.75482854166314,-68.5369646018989,0.10084034,
-14.75482854166314,-68.5279814490577,0.47411445,
-14.75482854166314,-68.51899829621651,0.541779,
-14.75482854166314,-68.51001514337531,0.37616098,
-14.75482854166314,-68.50103199053412,0.5228155,
-14.75482854166314,-68.49204883769292,0.2905028,
-14.75482854166314,-68.48306568485172,0.35027364,
-14.75482854166314,-68.47408253201053,0.42428902,
-14.75482854166314,-68.46509937916933,0.20189431,
-14.75482854166314,-68.45611622632813,0.21537346,
-14.75482854166314,-68.44713307348694,0.12,
-14.75482854166314,-68.43814992064574,0.118421055,
-14.75482854166314,-68.42018361496336,0.024590164,
-14.75482854166314,-68.41120046212217,0.35664335,
-14.75482854166314,-68.40221730928097,0.0,
-14.75482854166314,-68.39323415643977,0.0,
-14.75482854166314,-68.36628469791619,0.073529415,
-14.75482854166314,-68.35730154507499,0.4,
-14.75482854166314,-68.3483183922338,0.75930524,
-14.75482854166314,-68.3393352393926,0.53968257,
-14.75482854166314,-68.3303520865514,0.57251906,
-14.763811694504335,-68.88730756270552,0.0,
-14.763811694504335,-68.87832440986432,0.0,
-14.763811694504335,-68.84239179849953,1.0,
-14.763811694504335,-68.82442549281714,0.0,
-14.763811694504335,-68.81544233997595,0.0,
-14.763811694504335,-68.80645918713475,0.0,
-14.763811694504335,-68.79747603429355,0.0,
-14.763811694504335,-68.78849288145236,0.0,
-14.763811694504335,-68.77950972861116,0.0,
-14.763811694504335,-68.77052657576998,0.0,
-14.763811694504335,-68.76154342292878,0.0,
-14.763811694504335,-68.75256027008759,0.0,
-14.763811694504335,-68.73459396440519,0.0,
-14.763811694504335,-68.725610811564,1.0,
-14.763811694504335,-68.7076445058816,1.0,
-14.763811694504335,-68.69866135304041,0.0,
-14.763811694504335,-68.68967820019921,0.0,
-14.763811694504335,-68.62679613031085,0.0,
-14.763811694504335,-68.59984667178726,0.0,
-14.763811694504335,-68.59086351894607,0.0,
-14.763811694504335,-68.57289721326367,0.25,
-14.763811694504335,-68.56391406042248,0.48366013,
-14.763811694504335,-68.55493090758128,0.94827586,
-14.763811694504335,-68.5459477547401,0.0,
-14.763811694504335,-68.5369646018989,0.7782427,
-14.763811694504335,-68.5279814490577,0.35466668,
-14.763811694504335,-68.51899829621651,0.4,
-14.763811694504335,-68.51001514337531,0.7366667,
-14.763811694504335,-68.50103199053412,0.62102956,
-14.763811694504335,-68.49204883769292,0.39655173,
-14.763811694504335,-68.48306568485172,0.23002754,
-14.763811694504335,-68.47408253201053,0.20734341,
-14.763811694504335,-68.46509937916933,0.07417149,
-14.763811694504335,-68.45611622632813,0.029051,
-14.763811694504335,-68.44713307348694,0.13957936,
-14.763811694504335,-68.43814992064574,0.0,
-14.763811694504335,-68.42916676780456,0.12328767,
-14.763811694504335,-68.42018361496336,0.0,
-14.763811694504335,-68.41120046212217,0.0,
-14.763811694504335,-68.40221730928097,0.0,
-14.763811694504335,-68.37526785075738,0.0,
-14.763811694504335,-68.36628469791619,0.097826086,
-14.763811694504335,-68.35730154507499,0.2857143,
-14.763811694504335,-68.3483183922338,0.24199288,
-14.763811694504335,-68.3393352393926,0.1,
-14.763811694504335,-68.3303520865514,0.0,
-14.772794847345532,-68.8962907155467,0.0,
-14.772794847345532,-68.88730756270552,0.0,
-14.772794847345532,-68.83340864565834,1.0,
-14.772794847345532,-68.82442549281714,0.0,
-14.772794847345532,-68.81544233997595,0.0,
-14.772794847345532,-68.80645918713475,0.0,
-14.772794847345532,-68.79747603429355,0.0,
-14.772794847345532,-68.78849288145236,0.0,
-14.772794847345532,-68.77950972861116,0.0,
-14.772794847345532,-68.77052657576998,0.0,
-14.772794847345532,-68.73459396440519,0.0,
-14.772794847345532,-68.725610811564,0.0,
-14.772794847345532,-68.7166276587228,1.0,
-14.772794847345532,-68.7076445058816,0.0,
-14.772794847345532,-68.69866135304041,0.7297297,
-14.772794847345532,-68.68967820019921,0.0,
-14.772794847345532,-68.68069504735801,0.0,
-14.772794847345532,-68.66272874167562,0.0,
-14.772794847345532,-68.57289721326367,1.0,
-14.772794847345532,-68.56391406042248,0.6532319,
-14.772794847345532,-68.55493090758128,0.47858942,
-14.772794847345532,-68.5459477547401,0.55021214,
-14.772794847345532,-68.5369646018989,0.0,
-14.772794847345532,-68.5279814490577,0.0,
-14.772794847345532,-68.51899829621651,0.046511628,
-14.772794847345532,-68.51001514337531,0.20338982,
-14.772794847345532,-68.50103199053412,0.0,
-14.772794847345532,-68.49204883769292,0.061810154,
-14.772794847345532,-68.48306568485172,0.2523511,
-14.772794847345532,-68.47408253201053,0.1368421,
-14.772794847345532,-68.46509937916933,0.14184397,
-14.772794847345532,-68.45611622632813,0.0,
-14.772794847345532,-68.44713307348694,0.7647059,
-14.772794847345532,-68.43814992064574,0.23684211,
-14.772794847345532,-68.42916676780456,0.14193548,
-14.772794847345532,-68.42018361496336,0.26865673,
-14.772794847345532,-68.41120046212217,0.0,
-14.772794847345532,-68.40221730928097,0.0,
-14.772794847345532,-68.39323415643977,0.0,
-14.772794847345532,-68.38425100359858,0.0,
-14.772794847345532,-68.37526785075738,0.0,
-14.772794847345532,-68.3483183922338,0.62857145,
-14.772794847345532,-68.3393352393926,0.43351954,
-14.772794847345532,-68.3303520865514,0.7585693,
-14.781778000186726,-68.8962907155467,0.0,
-14.781778000186726,-68.88730756270552,0.3559322,
-14.781778000186726,-68.86035810418193,0.0,
-14.781778000186726,-68.85137495134073,1.0,
-14.781778000186726,-68.82442549281714,0.0,
-14.781778000186726,-68.81544233997595,0.0,
-14.781778000186726,-68.78849288145236,0.0,
-14.781778000186726,-68.77052657576998,0.0,
-14.781778000186726,-68.76154342292878,0.0,
-14.781778000186726,-68.725610811564,1.0,
-14.781778000186726,-68.69866135304041,0.6666667,
-14.781778000186726,-68.61781297746965,0.8,
-14.781778000186726,-68.60882982462846,0.47368422,
-14.781778000186726,-68.56391406042248,0.16304348,
-14.781778000186726,-68.55493090758128,0.16107784,
-14.781778000186726,-68.5459477547401,0.31266847,
-14.781778000186726,-68.5369646018989,0.21176471,
-14.781778000186726,-68.5279814490577,0.35664335,
-14.781778000186726,-68.51899829621651,0.28448275,
-14.781778000186726,-68.51001514337531,0.42249656,
-14.781778000186726,-68.50103199053412,0.09547739,
-14.781778000186726,-68.49204883769292,0.1884058,
-14.781778000186726,-68.48306568485172,0.15488215,
-14.781778000186726,-68.47408253201053,0.37895194,
-14.781778000186726,-68.46509937916933,0.4081238,
-14.781778000186726,-68.45611622632813,0.0,
-14.781778000186726,-68.44713307348694,0.0,
-14.781778000186726,-68.43814992064574,0.3,
-14.781778000186726,-68.42916676780456,0.071428575,
-14.781778000186726,-68.42018361496336,0.07317073,
-14.781778000186726,-68.41120046212217,0.0,
-14.781778000186726,-68.40221730928097,0.0,
-14.781778000186726,-68.39323415643977,0.0,
-14.781778000186726,-68.38425100359858,0.0,
-14.781778000186726,-68.37526785075738,0.0,
-14.781778000186726,-68.36628469791619,0.0,
-14.781778000186726,-68.3483183922338,0.0,
-14.781778000186726,-68.3393352393926,0.118367344,
-14.781778000186726,-68.3303520865514,0.48652932,
-14.790761153027924,-68.8962907155467,0.0,
-14.790761153027924,-68.88730756270552,0.0,
-14.790761153027924,-68.87832440986432,0.0,
-14.790761153027924,-68.85137495134073,0.0,
-14.790761153027924,-68.83340864565834,0.0,
-14.790761153027924,-68.82442549281714,0.0,
-14.790761153027924,-68.81544233997595,0.0,
-14.790761153027924,-68.78849288145236,0.0,
-14.790761153027924,-68.77950972861116,0.0,
-14.790761153027924,-68.76154342292878,0.0,
-14.790761153027924,-68.75256027008759,1.0,
-14.790761153027924,-68.74357711724639,0.9166667,
-14.790761153027924,-68.73459396440519,1.0,
-14.790761153027924,-68.725610811564,1.0,
-14.790761153027924,-68.68967820019921,0.0,
-14.790761153027924,-68.68069504735801,0.0,
-14.790761153027924,-68.67171189451682,0.0,
-14.790761153027924,-68.60882982462846,0.0,
-14.790761153027924,-68.59984667178726,0.90909094,
-14.790761153027924,-68.59086351894607,0.030303031,
-14.790761153027924,-68.58188036610487,0.6549165,
-14.790761153027924,-68.57289721326367,0.31083202,
-14.790761153027924,-68.56391406042248,0.14756097,
-14.790761153027924,-68.55493090758128,0.24876603,
-14.790761153027924,-68.5459477547401,0.18202247,
-14.790761153027924,-68.5369646018989,0.12093628,
