basis,country,elevation,gbif_id,institution,lat,lon,precip_mm,temp_c,year,group
,,2395.885009765625,,,,,1500,16.5,,background
,,1304.5458984375,,,,,2308,21.299999237060547,,background
,,968.6529541015625,,,,,1635,22.399999618530273,,background
,,2813.05712890625,,,,,648,15.300000190734863,,background
,,311.63763427734375,,,,,3361,25.100000381469727,,background
,,1872.59375,,,,,1328,19.100000381469727,,background
,,331.5748291015625,,,,,1729,25.100000381469727,,background
,,917.1629028320312,,,,,1434,22.600000381469727,,background
,,1632.6856689453125,,,,,1324,19.700000762939453,,background
,,1245.025146484375,,,,,1552,20.600000381469727,,background
,,387.6893615722656,,,,,1885,24.5,,background
,,1316.8480224609375,,,,,1054,20.700000762939453,,background
,,1454.749267578125,,,,,1363,20.100000381469727,,background
,,2323.28271484375,,,,,1292,17.600000381469727,,background
,,4334.8291015625,,,,,591,5.400000095367432,,background
,,507.6661376953125,,,,,2125,23.600000381469727,,background
,,433.627685546875,,,,,2869,24.399999618530273,,background
,,2845.796875,,,,,846,14.5,,background
,,1009.9613647460938,,,,,1806,22.700000762939453,,background
,,805.467041015625,,,,,1821,22.700000762939453,,background
,,2734.526123046875,,,,,1431,14.800000190734863,,background
,,2292.71728515625,,,,,1574,17.0,,background
,,977.918701171875,,,,,1439,22.399999618530273,,background
,,3233.24853515625,,,,,858,13.800000190734863,,background
,,420.0333251953125,,,,,1887,24.399999618530273,,background
,,228.9123077392578,,,,,3201,25.399999618530273,,background
,,491.7601623535156,,,,,1638,23.600000381469727,,background
,,1151.486328125,,,,,1102,21.100000381469727,,background
,,452.82000732421875,,,,,1895,24.700000762939453,,background
,,582.89892578125,,,,,1635,24.299999237060547,,background
,,1061.111328125,,,,,1431,22.799999237060547,,background
,,1434.9986572265625,,,,,2166,20.0,,background
,,2126.0029296875,,,,,1154,17.399999618530273,,background
,,983.3557739257812,,,,,1706,23.0,,background
,,1119.947265625,,,,,1663,22.5,,background
,,3120.9658203125,,,,,1337,12.399999618530273,,background
,,232.36727905273438,,,,,2198,25.299999237060547,,background
,,1856.5047607421875,,,,,1432,19.100000381469727,,background
,,725.1299438476562,,,,,1746,23.200000762939453,,background
,,873.3920288085938,,,,,1290,22.100000381469727,,background
,,1571.1605224609375,,,,,884,18.799999237060547,,background
,,3920.791015625,,,,,641,9.199999809265137,,background
,,2140.61865234375,,,,,1695,18.299999237060547,,background
,,2597.963134765625,,,,,1220,16.399999618530273,,background
,,1368.763671875,,,,,1933,21.0,,background
,,1715.122314453125,,,,,2618,19.399999618530273,,background
,,463.98431396484375,,,,,1915,24.600000381469727,,background
,,892.3530883789062,,,,,1934,22.399999618530273,,background
,,899.9436645507812,,,,,2246,23.299999237060547,,background
,,2317.3740234375,,,,,1264,16.399999618530273,,background
,,731.0780029296875,,,,,3259,23.399999618530273,,background
,,2570.396484375,,,,,1398,17.600000381469727,,background
,,2486.258056640625,,,,,1231,16.100000381469727,,background
,,1941.2918701171875,,,,,1572,17.899999618530273,,background
,,900.5936889648438,,,,,1695,22.600000381469727,,background
,,1209.389404296875,,,,,1848,22.100000381469727,,background
,,2029.5111083984375,,,,,1542,17.899999618530273,,background
,,3192.81787109375,,,,,517,13.399999618530273,,background
,,294.9926452636719,,,,,2192,25.0,,background
,,1959.5260009765625,,,,,2032,19.0,,background
,,1649.6307373046875,,,,,1429,19.399999618530273,,background
,,501.23590087890625,,,,,1856,24.100000381469727,,background
,,283.4130859375,,,,,1897,25.200000762939453,,background
,,1431.364990234375,,,,,1348,19.799999237060547,,background
,,1103.9921875,,,,,1007,21.700000762939453,,background
,,333.78125,,,,,3795,25.100000381469727,,background
,,1006.63232421875,,,,,1842,22.5,,background
,,1382.236328125,,,,,1413,20.799999237060547,,background
,,855.1402587890625,,,,,1501,22.799999237060547,,background
,,2231.612548828125,,,,,1099,18.299999237060547,,background
,,426.65325927734375,,,,,1378,24.0,,background
,,689.2525634765625,,,,,2096,23.600000381469727,,background
,,606.7723999023438,,,,,3049,24.200000762939453,,background
,,656.2125244140625,,,,,1825,22.600000381469727,,background
,,260.05267333984375,,,,,1944,25.200000762939453,,background
,,338.9461669921875,,,,,2175,24.899999618530273,,background
,,330.07867431640625,,,,,1898,24.700000762939453,,background
,,837.0068359375,,,,,1434,22.200000762939453,,background
,,360.0503845214844,,,,,1778,25.100000381469727,,background
,,997.6527709960938,,,,,2084,22.200000762939453,,background
,,539.56689453125,,,,,3120,24.100000381469727,,background
,,312.9482421875,,,,,1834,25.0,,background
,,1345.021240234375,,,,,1380,21.299999237060547,,background
,,236.42210388183594,,,,,1789,25.399999618530273,,background
,,1109.545654296875,,,,,2838,22.5,,background
,,755.7284545898438,,,,,2134,22.899999618530273,,background
,,406.9413146972656,,,,,1817,24.700000762939453,,background
,,1444.57275390625,,,,,1958,19.799999237060547,,background
,,3111.687744140625,,,,,707,14.399999618530273,,background
,,1355.7005615234375,,,,,1672,20.5,,background
,,1275.743408203125,,,,,1670,21.200000762939453,,background
,,225.29757690429688,,,,,2824,25.100000381469727,,background
,,1149.842529296875,,,,,1260,21.799999237060547,,background
,,2782.396484375,,,,,741,14.399999618530273,,background
,,2771.0341796875,,,,,929,16.399999618530273,,background
,,711.5679321289062,,,,,2432,22.600000381469727,,background
,,765.2099609375,,,,,1498,23.299999237060547,,background
,,378.015869140625,,,,,1461,24.0,,background
,,383.71697998046875,,,,,1831,24.700000762939453,,background
,,390.31011962890625,,,,,1813,24.899999618530273,,background
,,1027.2093505859375,,,,,1610,23.299999237060547,,background
,,2380.039794921875,,,,,1697,16.600000381469727,,background
,,3232.748291015625,,,,,775,13.600000381469727,,background
,,254.48968505859375,,,,,1922,25.0,,background
,,383.25335693359375,,,,,3047,24.799999237060547,,background
,,227.68760681152344,,,,,2698,25.399999618530273,,background
,,1297.9873046875,,,,,1366,20.600000381469727,,background
,,277.840576171875,,,,,1931,24.399999618530273,,background
,,354.7983703613281,,,,,1930,24.700000762939453,,background
,,1899.1539306640625,,,,,2068,19.100000381469727,,background
,,1464.5601806640625,,,,,1575,19.5,,background
,,429.3303527832031,,,,,2233,24.299999237060547,,background
,,892.5563354492188,,,,,1727,23.0,,background
,,1325.599365234375,,,,,2165,21.0,,background
,,750.2271118164062,,,,,1775,23.299999237060547,,background
,,857.3082275390625,,,,,1506,23.0,,background
,,3726.162841796875,,,,,816,8.600000381469727,,background
,,2951.401123046875,,,,,1486,15.300000190734863,,background
,,1029.7755126953125,,,,,1919,22.0,,background
,,2810.989501953125,,,,,1623,14.300000190734863,,background
,,1921.95947265625,,,,,847,17.399999618530273,,background
,,1532.5445556640625,,,,,1963,20.399999618530273,,background
,,3820.843505859375,,,,,562,9.899999618530273,,background
,,1610.107177734375,,,,,1393,20.200000762939453,,background
,,1500.1591796875,,,,,986,20.0,,background
,,1930.701416015625,,,,,1332,18.600000381469727,,background
,,1798.23876953125,,,,,1303,18.299999237060547,,background
,,388.62139892578125,,,,,1359,24.100000381469727,,background
,,2216.13427734375,,,,,1933,19.0,,background
,,1264.4609375,,,,,1352,21.700000762939453,,background
,,860.0252685546875,,,,,2250,22.799999237060547,,background
,,1056.0928955078125,,,,,2275,20.899999618530273,,background
,,1609.076171875,,,,,1864,20.5,,background
,,3025.744140625,,,,,1052,13.899999618530273,,background
,,3196.75146484375,,,,,802,13.199999809265137,,background
,,3790.53466796875,,,,,685,8.800000190734863,,background
,,2747.485107421875,,,,,1236,15.100000381469727,,background
,,1008.376708984375,,,,,1706,21.899999618530273,,background
,,2588.103515625,,,,,1476,16.100000381469727,,background
,,1225.29248046875,,,,,1302,21.600000381469727,,background
,,1473.29345703125,,,,,1182,19.600000381469727,,background
,,1748.31787109375,,,,,727,17.0,,background
,,1463.7098388671875,,,,,1141,20.200000762939453,,background
,,2506.53759765625,,,,,1731,15.699999809265137,,background
,,2235.015625,,,,,1520,18.399999618530273,,background
,,1375.06005859375,,,,,1362,20.700000762939453,,background
,,939.1414184570312,,,,,2253,22.600000381469727,,background
,,607.5668334960938,,,,,1791,24.100000381469727,,background
,,1240.6334228515625,,,,,2826,21.700000762939453,,background
,,1456.03955078125,,,,,1312,20.299999237060547,,background
,,1184.4271240234375,,,,,2404,21.399999618530273,,background
,,1933.54638671875,,,,,1703,18.5,,background
,,1517.0458984375,,,,,1347,20.100000381469727,,background
,,1226.1298828125,,,,,2074,21.299999237060547,,background
,,1691.5306396484375,,,,,1623,18.700000762939453,,background
,,3021.225341796875,,,,,1054,13.899999618530273,,background
,,3899.033203125,,,,,953,8.800000190734863,,background
,,281.0751647949219,,,,,1825,25.100000381469727,,background
,,328.18121337890625,,,,,2393,24.899999618530273,,background
,,273.72515869140625,,,,,2736,24.799999237060547,,background
,,2744.811279296875,,,,,1012,16.5,,background
,,339.57110595703125,,,,,3331,25.0,,background
,,2303.16015625,,,,,1432,17.100000381469727,,background
,,1886.889892578125,,,,,1574,18.5,,background
,,510.37689208984375,,,,,2489,24.0,,background
,,441.67755126953125,,,,,1759,24.399999618530273,,background
,,624.8148803710938,,,,,2426,23.299999237060547,,background
,,307.1704406738281,,,,,3766,25.299999237060547,,background
,,974.9542846679688,,,,,1587,22.299999237060547,,background
,,1065.9127197265625,,,,,2152,22.5,,background
,,900.274658203125,,,,,2445,22.600000381469727,,background
,,326.4935607910156,,,,,1798,24.200000762939453,,background
,,602.8134155273438,,,,,2978,23.899999618530273,,background
,,3366.3271484375,,,,,534,11.600000381469727,,background
,,978.41357421875,,,,,1831,21.600000381469727,,background
,,752.6761474609375,,,,,1520,23.0,,background
,,1077.8599853515625,,,,,1478,21.600000381469727,,background
,,2143.4287109375,,,,,1550,18.5,,background
,,1831.791259765625,,,,,1848,18.299999237060547,,background
,,3164.6640625,,,,,787,13.0,,background
,,878.2281494140625,,,,,3079,23.299999237060547,,background
,,263.4537658691406,,,,,3620,25.299999237060547,,background
,,701.4288940429688,,,,,1946,23.200000762939453,,background
,,244.14431762695312,,,,,2724,25.299999237060547,,background
,,1572.629638671875,,,,,2758,20.399999618530273,,background
,,621.0850219726562,,,,,1945,23.700000762939453,,background
,,1233.759765625,,,,,1534,21.600000381469727,,background
,,2022.65185546875,,,,,1399,18.200000762939453,,background
,,957.9265747070312,,,,,2629,22.0,,background
,,1017.953125,,,,,1391,21.5,,background
,,1790.2379150390625,,,,,1504,19.700000762939453,,background
,,1741.7496337890625,,,,,1553,19.100000381469727,,background
,,1833.935546875,,,,,1545,19.100000381469727,,background
,,818.5952758789062,,,,,2295,22.700000762939453,,background
,,1878.07861328125,,,,,1985,19.0,,background
,,2055.270263671875,,,,,1104,18.600000381469727,,background
,,510.4709167480469,,,,,2436,24.200000762939453,,background
,,1589.8416748046875,,,,,1306,19.899999618530273,,background
,,533.9566650390625,,,,,1897,24.0,,background
,,432.3022155761719,,,,,1860,24.5,,background
,,1709.9652099609375,,,,,1177,19.600000381469727,,background
,,974.0743408203125,,,,,1397,21.700000762939453,,background
,,443.20489501953125,,,,,1822,24.700000762939453,,background
,,423.790771484375,,,,,1404,24.0,,background
,,412.3636779785156,,,,,1834,24.899999618530273,,background
,,4268.134765625,,,,,609,5.800000190734863,,background
,,2300.373779296875,,,,,1481,17.700000762939453,,background
,,627.6597900390625,,,,,1767,23.700000762939453,,background
,,1071.3631591796875,,,,,1192,21.600000381469727,,background
,,1337.7208251953125,,,,,1664,22.100000381469727,,background
,,326.9489440917969,,,,,1893,25.0,,background
,,1114.4296875,,,,,1704,21.200000762939453,,background
,,1383.1546630859375,,,,,2037,20.200000762939453,,background
,,504.4611511230469,,,,,1345,23.299999237060547,,background
,,1443.989013671875,,,,,1992,19.899999618530273,,background
,,733.9666748046875,,,,,1818,23.299999237060547,,background
,,1052.390625,,,,,1360,22.100000381469727,,background
,,1933.8966064453125,,,,,1807,19.600000381469727,,background
,,1209.806884765625,,,,,1289,21.899999618530273,,background
,,4214.94580078125,,,,,809,8.199999809265137,,background
,,1443.3292236328125,,,,,1378,20.0,,background
,,674.5216064453125,,,,,1230,23.100000381469727,,background
,,1420.84033203125,,,,,1371,20.600000381469727,,background
,,398.31256103515625,,,,,1460,23.899999618530273,,background
,,937.8056640625,,,,,1810,23.799999237060547,,background
,,1992.214111328125,,,,,1696,17.899999618530273,,background
,,718.8983764648438,,,,,1732,23.0,,background
,,445.86932373046875,,,,,1767,24.0,,background
,,1669.466796875,,,,,1368,19.700000762939453,,background
,,735.445556640625,,,,,2643,23.5,,background
,,2831.524169921875,,,,,967,14.899999618530273,,background
,,1312.98828125,,,,,1096,20.600000381469727,,background
,,538.7061767578125,,,,,1736,24.200000762939453,,background
,,928.9766235351562,,,,,3024,22.399999618530273,,background
,,2518.53271484375,,,,,1005,17.100000381469727,,background
,,2102.342529296875,,,,,2257,17.899999618530273,,background
,,343.4927673339844,,,,,1588,24.100000381469727,,background
,,322.0145263671875,,,,,2567,25.100000381469727,,background
,,1975.981689453125,,,,,1377,19.100000381469727,,background
,,424.169189453125,,,,,2968,24.600000381469727,,background
,,574.2072143554688,,,,,1721,24.299999237060547,,background
,,3545.356201171875,,,,,978,10.199999809265137,,background
,,889.1913452148438,,,,,2355,23.100000381469727,,background
,,1612.9813232421875,,,,,2328,19.5,,background
,,276.7369689941406,,,,,1856,25.100000381469727,,background
,,962.962890625,,,,,1534,21.700000762939453,,background
,,3222.765625,,,,,1015,12.699999809265137,,background
,,2169.27099609375,,,,,1521,17.399999618530273,,background
,,3857.7265625,,,,,695,9.699999809265137,,background
,,549.0917358398438,,,,,2210,23.899999618530273,,background
,,392.0782165527344,,,,,1904,24.5,,background
,,451.823974609375,,,,,3401,24.600000381469727,,background
,,262.25048828125,,,,,2023,25.200000762939453,,background
,,436.73358154296875,,,,,1955,23.899999618530273,,background
,,1619.840087890625,,,,,908,18.5,,background
,,1662.7884521484375,,,,,1328,19.899999618530273,,background
,,341.2194519042969,,,,,1838,24.899999618530273,,background
,,984.4010620117188,,,,,1738,23.299999237060547,,background
,,2051.36865234375,,,,,1761,19.299999237060547,,background
,,296.3810119628906,,,,,1693,24.200000762939453,,background
,,2583.2470703125,,,,,760,15.699999809265137,,background
,,1458.0897216796875,,,,,1511,20.5,,background
,,910.9259643554688,,,,,1490,22.700000762939453,,background
,,4037.40478515625,,,,,791,8.100000381469727,,background
,,1103.8824462890625,,,,,1878,22.299999237060547,,background
,,2172.11962890625,,,,,1287,17.5,,background
,,2314.34765625,,,,,1100,18.0,,background
,,802.5626220703125,,,,,1631,22.799999237060547,,background
,,334.4078369140625,,,,,1891,24.600000381469727,,background
,,371.2762756347656,,,,,2912,24.700000762939453,,background
,,1343.4278564453125,,,,,2908,20.700000762939453,,background
,,1747.466796875,,,,,1387,18.899999618530273,,background
,,1142.61279296875,,,,,1264,21.700000762939453,,background
,,239.849853515625,,,,,2243,25.299999237060547,,background
,,1033.5177001953125,,,,,3022,22.299999237060547,,background
,,3462.841552734375,,,,,534,11.899999618530273,,background
,,427.5606384277344,,,,,1882,24.299999237060547,,background
,,1912.2335205078125,,,,,1889,18.700000762939453,,background
,,4057.11328125,,,,,947,7.900000095367432,,background
,,1315.6378173828125,,,,,1907,21.100000381469727,,background
,,1448.6143798828125,,,,,1843,19.899999618530273,,background
,,354.38653564453125,,,,,1649,24.200000762939453,,background
,,2337.97216796875,,,,,1195,18.0,,background
,,2538.72314453125,,,,,779,15.0,,background
,,1212.9794921875,,,,,2787,21.700000762939453,,background
,,1706.2061767578125,,,,,1294,20.0,,background
,,218.79721069335938,,,,,1823,25.5,,background
,,1225.29248046875,,,,,1302,21.600000381469727,,background
,,1665.3814697265625,,,,,2087,19.5,,background
,,4537.41015625,,,,,685,4.5,,background
,,325.1783142089844,,,,,1864,24.899999618530273,,background
,,252.47576904296875,,,,,2683,25.200000762939453,,background
,,1813.62353515625,,,,,1210,20.200000762939453,,background
,,1002.8284912109375,,,,,2570,22.799999237060547,,background
,,1149.7369384765625,,,,,1399,21.5,,background
,,559.5223388671875,,,,,3142,24.200000762939453,,background
,,1475.959228515625,,,,,1337,20.299999237060547,,background
,,3159.093017578125,,,,,583,13.100000381469727,,background
,,630.5445556640625,,,,,2020,23.600000381469727,,background
,,349.5622863769531,,,,,2595,24.399999618530273,,background
,,247.93798828125,,,,,1791,25.399999618530273,,background
,,812.1777954101562,,,,,1828,23.0,,background
,,4136.48583984375,,,,,714,5.800000190734863,,background
,,1234.462158203125,,,,,1025,21.600000381469727,,background
,,1245.0460205078125,,,,,1290,20.299999237060547,,background
,,757.8323974609375,,,,,1825,23.5,,background
,,254.73028564453125,,,,,1901,25.299999237060547,,background
,,1670.7587890625,,,,,1028,18.200000762939453,,background
,,2213.576904296875,,,,,1550,17.399999618530273,,background
,,2076.08837890625,,,,,1832,18.399999618530273,,background
,,873.2550048828125,,,,,1621,22.700000762939453,,background
,,2459.5791015625,,,,,1787,15.899999618530273,,background
,,1329.6322021484375,,,,,1569,20.299999237060547,,background
,,1881.17431640625,,,,,2172,18.200000762939453,,background
,,1427.613037109375,,,,,2147,21.5,,background
,,623.3826904296875,,,,,1854,24.100000381469727,,background
,,1045.783203125,,,,,1814,22.700000762939453,,background
,,3540.690185546875,,,,,655,10.699999809265137,,background
,,764.178466796875,,,,,1621,23.5,,background
,,972.8208618164062,,,,,2736,21.600000381469727,,background
,,833.131591796875,,,,,2025,23.200000762939453,,background
,,241.6020050048828,,,,,2204,25.299999237060547,,background
,,1653.596435546875,,,,,1680,20.200000762939453,,background
,,235.29103088378906,,,,,1894,25.100000381469727,,background
,,1890.657958984375,,,,,1560,18.600000381469727,,background
,,861.1221313476562,,,,,1891,22.399999618530273,,background
,,858.85986328125,,,,,1800,23.299999237060547,,background
,,1064.4140625,,,,,1704,22.0,,background
,,926.599609375,,,,,1261,22.0,,background
,,315.7463684082031,,,,,2113,24.700000762939453,,background
,,1594.5296630859375,,,,,1389,20.0,,background
,,287.40240478515625,,,,,1772,25.100000381469727,,background
,,2740.562744140625,,,,,877,15.300000190734863,,background
,,329.9376220703125,,,,,2164,24.899999618530273,,background
,,1679.009521484375,,,,,1272,20.100000381469727,,background
,,1552.81103515625,,,,,1453,20.399999618530273,,background
,,2827.162109375,,,,,849,14.699999809265137,,background
,,1549.7198486328125,,,,,1052,19.899999618530273,,background
,,271.1253662109375,,,,,3335,25.200000762939453,,background
,,1329.8780517578125,,,,,1360,21.100000381469727,,background
,,2197.1064453125,,,,,1496,18.200000762939453,,background
,,1389.5240478515625,,,,,1379,20.299999237060547,,background
,,940.6820068359375,,,,,1844,22.5,,background
,,1299.06396484375,,,,,1663,21.5,,background
,,371.8450927734375,,,,,2165,24.600000381469727,,background
,,992.0076904296875,,,,,2131,21.5,,background
,,1208.75634765625,,,,,1279,21.799999237060547,,background
,,463.72015380859375,,,,,1986,24.299999237060547,,background
,,755.7284545898438,,,,,2134,22.899999618530273,,background
,,579.4334106445312,,,,,1783,23.600000381469727,,background
,,651.0836791992188,,,,,3272,23.700000762939453,,background
,,936.7718505859375,,,,,1356,21.600000381469727,,background
,,392.12298583984375,,,,,1817,24.799999237060547,,background
,,407.645263671875,,,,,1821,24.700000762939453,,background
,,240.15281677246094,,,,,2722,25.299999237060547,,background
,,2246.384521484375,,,,,1070,18.200000762939453,,background
,,2114.736328125,,,,,1258,17.799999237060547,,background
,,1636.117431640625,,,,,1434,19.399999618530273,,background
,,323.7998046875,,,,,1839,24.899999618530273,,background
,,2382.11376953125,,,,,1800,16.600000381469727,,background
,,2911.0830078125,,,,,915,14.5,,background
,,919.2412109375,,,,,1401,22.600000381469727,,background
,,1062.664794921875,,,,,1550,22.299999237060547,,background
,,1963.212646484375,,,,,2033,18.5,,background
,,711.544921875,,,,,1703,24.100000381469727,,background
,,1285.209228515625,,,,,2322,21.600000381469727,,background
,,286.1994323730469,,,,,1793,24.899999618530273,,background
,,1392.0,,,,,1355,20.200000762939453,,background
,,388.837646484375,,,,,2960,24.600000381469727,,background
,,628.8973388671875,,,,,1939,24.0,,background
,,2205.26318359375,,,,,1431,17.700000762939453,,background
,,2665.6748046875,,,,,1187,16.100000381469727,,background
,,1027.7808837890625,,,,,2046,22.299999237060547,,background
,,1323.14697265625,,,,,2383,21.299999237060547,,background
,,1149.382568359375,,,,,1404,21.600000381469727,,background
,,410.25213623046875,,,,,1324,23.899999618530273,,background
,,1408.4537353515625,,,,,1352,20.299999237060547,,background
,,362.8815612792969,,,,,2286,24.899999618530273,,background
,,248.263916015625,,,,,2071,25.299999237060547,,background
,,1518.7559814453125,,,,,1166,19.600000381469727,,background
,,2081.96875,,,,,1792,18.700000762939453,,background
,,394.851806640625,,,,,1891,24.5,,background
,,1518.518798828125,,,,,2295,19.799999237060547,,background
,,1152.3446044921875,,,,,2886,22.0,,background
,,358.890380859375,,,,,3047,24.700000762939453,,background
,,1232.6181640625,,,,,2072,20.899999618530273,,background
,,1525.551513671875,,,,,1425,19.700000762939453,,background
,,345.50390625,,,,,2108,24.799999237060547,,background
,,1748.60498046875,,,,,2171,18.5,,background
,,1550.7669677734375,,,,,1424,19.899999618530273,,background
,,1389.8714599609375,,,,,1858,21.299999237060547,,background
,,253.36398315429688,,,,,1927,25.299999237060547,,background
,,1309.5262451171875,,,,,954,19.899999618530273,,background
,,1600.961669921875,,,,,1395,20.299999237060547,,background
,,3156.434814453125,,,,,1310,13.899999618530273,,background
,,1224.590576171875,,,,,2819,21.100000381469727,,background
,,2632.5322265625,,,,,1239,15.600000381469727,,background
,,1016.3638305664062,,,,,1422,21.899999618530273,,background
,,277.0714416503906,,,,,1827,25.100000381469727,,background
,,873.4580078125,,,,,1605,22.399999618530273,,background
,,1149.59375,,,,,2967,21.600000381469727,,background
,,1713.1263427734375,,,,,908,18.5,,background
,,888.1985473632812,,,,,1806,23.200000762939453,,background
,,392.1304931640625,,,,,2163,24.899999618530273,,background
,,634.88623046875,,,,,1899,23.5,,background
,,2330.836181640625,,,,,1120,16.600000381469727,,background
,,328.74334716796875,,,,,1821,25.0,,background
,,3514.522705078125,,,,,783,8.899999618530273,,background
,,963.0498046875,,,,,1586,22.899999618530273,,background
,,1797.202880859375,,,,,1989,19.100000381469727,,background
,,1862.720947265625,,,,,2074,18.899999618530273,,background
,,1109.0960693359375,,,,,1901,22.299999237060547,,background
,,562.0300903320312,,,,,1668,23.399999618530273,,background
,,229.49209594726562,,,,,1840,25.5,,background
,,718.1156005859375,,,,,1571,24.100000381469727,,background
,,600.593505859375,,,,,2185,23.700000762939453,,background
,,1620.8177490234375,,,,,2088,20.299999237060547,,background
,,513.8240356445312,,,,,1749,24.799999237060547,,background
,,832.7094116210938,,,,,1557,23.700000762939453,,background
,,738.8639526367188,,,,,3122,23.600000381469727,,background
,,1164.77294921875,,,,,1485,21.799999237060547,,background
,,2265.19287109375,,,,,1538,16.899999618530273,,background
,,345.1070556640625,,,,,2302,24.799999237060547,,background
,,1921.7880859375,,,,,1737,19.200000762939453,,background
,,622.8501586914062,,,,,1506,23.700000762939453,,background
,,1545.9896240234375,,,,,1206,19.700000762939453,,background
,,2055.342529296875,,,,,1670,17.600000381469727,,background
,,1011.0545654296875,,,,,2121,21.700000762939453,,background
,,2009.2218017578125,,,,,1754,18.700000762939453,,background
,,3727.05810546875,,,,,1012,9.199999809265137,,background
,,1687.474609375,,,,,1371,19.899999618530273,,background
,,1999.642333984375,,,,,1361,18.200000762939453,,background
,,218.17831420898438,,,,,2890,25.200000762939453,,background
,,1610.37158203125,,,,,2273,19.600000381469727,,background
,,231.42376708984375,,,,,1850,25.299999237060547,,background
,,3449.52490234375,,,,,955,10.600000381469727,,background
,,815.5072631835938,,,,,3202,23.799999237060547,,background
,,889.82421875,,,,,1742,23.299999237060547,,background
,,1158.518798828125,,,,,2201,21.100000381469727,,background
,,3122.811767578125,,,,,1184,12.300000190734863,,background
,,1254.77587890625,,,,,2113,20.200000762939453,,background
,,1002.846435546875,,,,,1905,22.5,,background
,,2471.21875,,,,,772,15.800000190734863,,background
,,2305.05322265625,,,,,943,16.700000762939453,,background
,,305.7177429199219,,,,,1892,24.5,,background
,,281.2973937988281,,,,,1818,25.100000381469727,,background
,,2099.2001953125,,,,,1545,17.5,,background
,,320.66912841796875,,,,,2177,24.899999618530273,,background
,,1726.4002685546875,,,,,1463,19.299999237060547,,background
,,478.08856201171875,,,,,1360,23.799999237060547,,background
,,443.4107666015625,,,,,1843,24.399999618530273,,background
,,508.2860412597656,,,,,1867,24.0,,background
,,1216.71728515625,,,,,1344,21.200000762939453,,background
,,2496.725830078125,,,,,1326,17.700000762939453,,background
,,1451.6689453125,,,,,1416,20.700000762939453,,background
,,1351.0733642578125,,,,,1254,20.5,,background
,,3669.244384765625,,,,,696,9.399999618530273,,background
,,499.90325927734375,,,,,1989,24.600000381469727,,background
,,1984.42041015625,,,,,1638,18.299999237060547,,background
,,1085.4609375,,,,,2327,22.200000762939453,,background
,,1023.134033203125,,,,,1656,22.200000762939453,,background
,,921.5074462890625,,,,,1474,22.5,,background
,,2470.091064453125,,,,,1024,17.100000381469727,,background
,,1681.078369140625,,,,,1454,19.600000381469727,,background
,,337.3484191894531,,,,,3455,25.0,,background
,,898.7896728515625,,,,,1682,22.899999618530273,,background
,,710.6608276367188,,,,,1726,23.799999237060547,,background
,,2346.486083984375,,,,,1318,17.299999237060547,,background
,,936.7421875,,,,,2175,22.200000762939453,,background
,,2588.5439453125,,,,,1024,15.899999618530273,,background
,,1710.790283203125,,,,,1864,19.700000762939453,,background
,,4244.18212890625,,,,,800,6.099999904632568,,background
,,2318.0498046875,,,,,1665,19.0,,background
,,2127.66064453125,,,,,1450,18.5,,background
,,2265.760009765625,,,,,1602,17.399999618530273,,background
,,261.07232666015625,,,,,2060,25.200000762939453,,background
,,1344.72802734375,,,,,1181,19.399999618530273,,background
,,1758.1591796875,,,,,2674,20.100000381469727,,background
,,1294.0303955078125,,,,,2863,20.299999237060547,,background
,,862.1571044921875,,,,,1755,22.5,,background
,,2568.12060546875,,,,,1182,16.200000762939453,,background
,,2702.837890625,,,,,1050,14.0,,background
,,493.2108459472656,,,,,1588,24.100000381469727,,background
,,932.8189697265625,,,,,1780,22.299999237060547,,background
,,1234.3125,,,,,2102,21.600000381469727,,background
,,1190.6536865234375,,,,,1298,21.5,,background
,,868.549072265625,,,,,1247,22.399999618530273,,background
,,295.9049072265625,,,,,2421,24.899999618530273,,background
,,2350.3115234375,,,,,1568,16.299999237060547,,background
,,1839.357666015625,,,,,1734,18.799999237060547,,background
,,2053.81396484375,,,,,1225,18.399999618530273,,background
,,399.797607421875,,,,,1914,24.5,,background
,,1003.101806640625,,,,,2953,23.0,,background
,,446.2911682128906,,,,,1819,24.5,,background
,,592.0509033203125,,,,,3064,23.899999618530273,,background
,,1316.3062744140625,,,,,2090,20.399999618530273,,background
,,1110.251953125,,,,,1590,21.399999618530273,,background
,,310.3942565917969,,,,,1819,24.799999237060547,,background
,,838.561279296875,,,,,1526,23.200000762939453,,background
,,3748.62255859375,,,,,860,8.899999618530273,,background
,,1551.700927734375,,,,,1473,19.5,,background
,,1013.324951171875,,,,,1448,21.799999237060547,,background
,,2290.84814453125,,,,,1403,17.5,,background
,,1305.928955078125,,,,,2889,21.0,,background
,,940.2078247070312,,,,,1903,22.0,,background
,,1185.405517578125,,,,,1047,20.600000381469727,,background
,,1162.514892578125,,,,,1371,21.799999237060547,,background
,,2379.8984375,,,,,1078,16.799999237060547,,background
,,1139.7042236328125,,,,,1935,22.100000381469727,,background
,,2747.484130859375,,,,,1488,14.199999809265137,,background
,,984.887451171875,,,,,1652,22.600000381469727,,background
,,1135.513916015625,,,,,2262,21.5,,background
,,296.05926513671875,,,,,1812,25.100000381469727,,background
,,248.77276611328125,,,,,2271,25.200000762939453,,background
,,1121.512939453125,,,,,1563,21.799999237060547,,background
